2007031220   120.50,  25.00,   4.35,   14.93
2007031223   120.50,  25.00,   4.94,    0.81
2007031302   120.50,  25.00,   5.95,    2.99
2007031305   120.50,  25.00,   3.21,   43.49
2007031308   120.50,  25.00,   5.20,   19.45
2007031311   120.50,  25.00,   5.79,   33.17
2007031314   120.50,  25.00,   8.14,   26.88
2007031317   120.50,  25.00,   9.93,   44.76
2007031320   120.50,  25.00,  10.68,   51.08
2007031323   120.50,  25.00,  10.87,   56.68
2007031402   120.50,  25.00,   9.39,   58.41
2007031405   120.50,  25.00,   6.28,   77.87
2007031408   120.50,  25.00,   1.72,  106.54
2007031411   120.50,  25.00,   3.60,  262.18
2007031414   120.50,  25.00,   5.53,  302.46
2007031417   120.50,  25.00,   2.31,  304.24
2007031420   120.50,  25.00,   1.23,   35.75
2007031423   120.50,  25.00,   0.98,   71.57
2007031502   120.50,  25.00,   1.96,  226.86
2007031505   120.50,  25.00,   4.95,  200.71
2007031508   120.50,  25.00,   7.15,  214.40
2007031511   120.50,  25.00,   9.15,  225.35
2007031514   120.50,  25.00,   8.16,  230.87
2007031517   120.50,  25.00,   7.28,  238.19
2007031520   120.50,  25.00,   7.51,  218.46
2007031523   120.50,  25.00,   2.68,   27.52
2007031602   120.50,  25.00,   5.92,   52.90
2007031605   120.50,  25.00,   5.88,   57.01
2007031608   120.50,  25.00,   3.11,   43.18
2007031611   120.50,  25.00,   8.91,   26.25
2007031614   120.50,  25.00,  10.56,   34.04
2007031617   120.50,  25.00,  11.41,   39.84
2007031620   120.50,  25.00,  10.45,   46.51
2007031623   120.50,  25.00,  13.23,   44.48
2007031702   120.50,  25.00,  14.21,   46.00
2007031705   120.50,  25.00,  15.31,   44.07
2007031708   120.50,  25.00,  14.82,   46.18
2007031711   120.50,  25.00,  15.64,   44.59
2007031714   120.50,  25.00,  15.61,   46.71
2007031717   120.50,  25.00,  15.91,   50.02
2007031720   120.50,  25.00,  14.26,   49.07
2007031723   120.50,  25.00,  14.79,   45.77
2007031802   120.50,  25.00,  14.25,   46.45
2007031805   120.50,  25.00,  13.22,   55.17
2007031808   120.50,  25.00,  11.75,   48.59
2007031811   120.50,  25.00,  13.49,   42.87
2007031814   120.50,  25.00,  13.89,   41.47
2007031817   120.50,  25.00,  12.81,   44.24
2007031820   120.50,  25.00,  11.83,   45.03
2007031823   120.50,  25.00,  11.90,   47.49
2007031902   120.50,  25.00,  10.98,   47.29
2007031905   120.50,  25.00,   9.54,   48.19
2007031908   120.50,  25.00,  10.00,   42.45
2007031911   120.50,  25.00,  13.05,   19.56
2007031914   120.50,  25.00,  10.65,   31.09
2007031917   120.50,  25.00,  12.40,   35.28
2007031920   120.50,  25.00,  14.01,   35.82
2007031923   120.50,  25.00,  14.24,   37.47
2007032002   120.50,  25.00,  13.59,   37.92
2007032005   120.50,  25.00,  13.01,   37.82
2007032008   120.50,  25.00,  12.37,   32.69
2007032011   120.50,  25.00,  12.19,   29.70
2007032014   120.50,  25.00,  13.68,   27.18
2007032017   120.50,  25.00,  13.04,   41.92
2007032020   120.50,  25.00,  11.92,   49.70
2007032023   120.50,  25.00,  11.59,   48.43
2007032102   120.50,  25.00,  10.35,   44.65
2007032105   120.50,  25.00,  10.05,   47.66
2007032108   120.50,  25.00,   9.41,   49.48
2007032111   120.50,  25.00,   8.54,   44.43
2007032114   120.50,  25.00,  10.03,   33.17
2007032117   120.50,  25.00,  10.15,   39.84
2007032120   120.50,  25.00,   7.45,   43.31
2007032123   120.50,  25.00,   8.35,   35.25
2007032202   120.50,  25.00,   6.88,   45.41
2007032205   120.50,  25.00,   5.70,   39.30
2007032208   120.50,  25.00,   6.97,   31.87
2007032211   120.50,  25.00,   8.16,   32.54
2007032214   120.50,  25.00,  11.07,   33.58
2007032217   120.50,  25.00,  11.70,   51.14
2007032220   120.50,  25.00,   8.78,   55.21
2007032223   120.50,  25.00,   6.17,   42.77
2007032302   120.50,  25.00,   3.83,   25.83
2007032305   120.50,  25.00,   3.09,  345.20
2007032308   120.50,  25.00,   3.57,  332.65
2007032311   120.50,  25.00,   5.21,  333.09
2007032314   120.50,  25.00,   5.93,  342.12
2007032317   120.50,  25.00,   4.55,  345.63
2007032320   120.50,  25.00,   3.13,  338.67
2007032323   120.50,  25.00,   2.98,  287.16
2007032402   120.50,  25.00,   5.25,  259.57
2007032405   120.50,  25.00,   6.57,  231.30
2007032408   120.50,  25.00,   7.35,  223.73
2007032411   120.50,  25.00,   9.60,  219.59
2007032414   120.50,  25.00,   8.74,  222.03
2007032417   120.50,  25.00,   8.96,  223.96
2007032420   120.50,  25.00,   7.91,  213.19
2007032423   120.50,  25.00,   8.42,  220.96
2007032502   120.50,  25.00,   8.10,  224.00
2007032505   120.50,  25.00,   6.13,  225.73
2007032508   120.50,  25.00,   3.63,   13.54
2007032511   120.50,  25.00,   9.04,   46.08
2007032514   120.50,  25.00,  11.00,   45.37
2007032517   120.50,  25.00,  11.59,   54.73
2007032520   120.50,  25.00,  10.41,   59.39
2007032523   120.50,  25.00,   9.06,   62.73
2007032602   120.50,  25.00,   8.20,   59.18
2007032605   120.50,  25.00,   7.54,   64.05
2007032608   120.50,  25.00,   5.03,   49.03
2007032611   120.50,  25.00,   4.38,   29.37
2007032614   120.50,  25.00,   4.87,  312.17
2007032617   120.50,  25.00,   4.29,  294.23
2007032620   120.50,  25.00,   3.42,  300.16
2007032623   120.50,  25.00,   5.43,  233.00
2007032702   120.50,  25.00,  10.06,  215.08
2007032705   120.50,  25.00,  12.49,  208.49
2007032708   120.50,  25.00,  13.84,  199.98
2007032711   120.50,  25.00,  11.34,  212.47
2007032714   120.50,  25.00,   4.24,  336.04
2007032717   120.50,  25.00,  13.41,   47.15
2007032720   120.50,  25.00,  11.69,   56.94
2007032723   120.50,  25.00,  10.75,   57.77
2007032802   120.50,  25.00,   9.81,   58.25
2007032805   120.50,  25.00,   9.47,   55.89
2007032808   120.50,  25.00,   8.63,   53.34
2007032811   120.50,  25.00,   5.90,   29.56
2007032814   120.50,  25.00,   5.26,  325.53
2007032817   120.50,  25.00,   3.52,  301.88
2007032820   120.50,  25.00,   4.05,  257.03
2007032823   120.50,  25.00,   6.55,  232.89
2007032902   120.50,  25.00,   9.01,  226.98
2007032905   120.50,  25.00,   8.62,  219.49
2007032908   120.50,  25.00,   8.10,  232.58
2007032911   120.50,  25.00,   7.82,  236.47
2007032914   120.50,  25.00,   8.81,  244.80
2007032917   120.50,  25.00,   9.53,  221.21
2007032920   120.50,  25.00,   8.95,  211.90
2007032923   120.50,  25.00,   9.38,  214.79
2007033002   120.50,  25.00,   9.07,  219.59
2007033005   120.50,  25.00,   7.13,  205.85
2007033008   120.50,  25.00,   6.49,  209.72
2007033011   120.50,  25.00,   5.83,  239.69
2007033014   120.50,  25.00,   6.44,  258.81
2007033017   120.50,  25.00,   6.59,  242.93
2007033020   120.50,  25.00,   5.31,  218.73
2007033023   120.50,  25.00,   7.77,  220.93
2007033102   120.50,  25.00,   8.92,  216.38
2007033105   120.50,  25.00,   9.85,  210.29
2007033108   120.50,  25.00,  10.62,  216.19
2007033111   120.50,  25.00,  11.56,  221.88
2007033114   120.50,  25.00,  13.98,  225.72
2007033117   120.50,  25.00,  11.34,  232.02
2007033120   120.50,  25.00,   8.90,  214.51
2007033123   120.50,  25.00,   9.56,  219.48
2007040102   120.50,  25.00,   9.79,  224.38
2007040105   120.50,  25.00,   9.51,  217.44
2007040108   120.50,  25.00,   9.76,  214.78
2007040111   120.50,  25.00,  10.90,  220.16
2007040114   120.50,  25.00,  11.54,  234.31
2007040117   120.50,  25.00,  12.14,  236.45
2007040120   120.50,  25.00,   9.66,  215.57
2007040123   120.50,  25.00,  10.61,  234.71
2007040202   120.50,  25.00,   6.02,  234.12
2007040205   120.50,  25.00,   5.16,   27.11
2007040208   120.50,  25.00,   9.51,   45.21
2007040211   120.50,  25.00,  13.19,   39.49
2007040214   120.50,  25.00,  14.44,   38.34
2007040217   120.50,  25.00,  16.45,   36.97
2007040220   120.50,  25.00,  16.21,   40.87
2007040223   120.50,  25.00,  17.61,   40.30
2007040302   120.50,  25.00,  16.73,   43.11
2007040305   120.50,  25.00,  16.97,   40.53
2007040308   120.50,  25.00,  16.70,   45.32
2007040311   120.50,  25.00,  17.09,   46.56
2007040314   120.50,  25.00,  17.18,   45.66
2007040317   120.50,  25.00,  16.89,   48.74
2007040320   120.50,  25.00,  15.77,   50.87
2007040323   120.50,  25.00,  14.76,   49.70
2007040402   120.50,  25.00,  13.68,   55.54
2007040405   120.50,  25.00,  13.89,   50.99
2007040408   120.50,  25.00,  13.97,   50.32
2007040411   120.50,  25.00,  14.08,   51.89
2007040414   120.50,  25.00,  14.32,   51.78
2007040417   120.50,  25.00,  13.84,   52.22
2007040420   120.50,  25.00,  11.89,   57.19
2007040423   120.50,  25.00,   9.84,   57.62
2007040502   120.50,  25.00,   8.58,   59.91
2007040505   120.50,  25.00,   8.06,   65.53
2007040508   120.50,  25.00,   5.45,   63.62
2007040511   120.50,  25.00,   5.65,   31.97
2007040514   120.50,  25.00,   7.44,   16.95
2007040517   120.50,  25.00,   6.66,   23.26
2007040520   120.50,  25.00,   6.28,  356.35
2007040523   120.50,  25.00,   7.02,  355.43
2007040602   120.50,  25.00,   8.33,  354.91
2007040605   120.50,  25.00,   9.00,   11.35
2007040608   120.50,  25.00,   8.89,   15.52
2007040611   120.50,  25.00,   8.82,   20.72
2007040614   120.50,  25.00,  10.41,   16.97
2007040617   120.50,  25.00,  10.90,   25.95
2007040620   120.50,  25.00,  11.91,   33.42
2007040623   120.50,  25.00,  11.47,   35.74
2007040702   120.50,  25.00,  10.62,   41.10
2007040705   120.50,  25.00,  10.61,   34.98
2007040708   120.50,  25.00,  11.29,   32.59
2007040711   120.50,  25.00,  11.37,   38.64
2007040714   120.50,  25.00,  11.18,   43.22
2007040717   120.50,  25.00,  11.68,   44.10
2007040720   120.50,  25.00,  11.31,   44.46
2007040723   120.50,  25.00,  10.58,   49.37
2007040802   120.50,  25.00,  10.27,   44.37
2007040805   120.50,  25.00,  10.69,   42.57
2007040808   120.50,  25.00,  11.11,   36.32
2007040811   120.50,  25.00,  11.17,   42.10
2007040814   120.50,  25.00,  10.58,   39.86
2007040817   120.50,  25.00,  11.58,   48.78
2007040820   120.50,  25.00,  10.74,   61.17
2007040823   120.50,  25.00,  11.21,   64.08
2007040902   120.50,  25.00,  11.79,   60.02
2007040905   120.50,  25.00,  13.08,   63.18
2007040908   120.50,  25.00,  12.79,   69.26
2007040911   120.50,  25.00,  10.73,   62.05
2007040914   120.50,  25.00,  11.88,   58.71
2007040917   120.50,  25.00,  11.54,   64.32
2007040920   120.50,  25.00,   9.19,   64.69
2007040923   120.50,  25.00,   8.04,   65.60
2007041002   120.50,  25.00,   6.54,   62.69
2007041005   120.50,  25.00,   5.46,   57.33
2007041008   120.50,  25.00,   6.03,   38.07
2007041011   120.50,  25.00,   7.88,   22.92
2007041014   120.50,  25.00,   7.28,   29.63
2007041017   120.50,  25.00,   9.66,   31.53
2007041020   120.50,  25.00,  11.14,   56.01
2007041023   120.50,  25.00,  10.79,   47.63
2007041102   120.50,  25.00,  11.43,   45.25
2007041105   120.50,  25.00,  11.20,   45.94
2007041108   120.50,  25.00,  11.07,   45.62
2007041111   120.50,  25.00,  11.98,   42.40
2007041114   120.50,  25.00,  12.76,   42.49
2007041117   120.50,  25.00,  12.78,   50.21
2007041120   120.50,  25.00,  11.21,   56.86
2007041123   120.50,  25.00,  10.83,   58.17
2007041202   120.50,  25.00,  10.65,   57.19
2007041205   120.50,  25.00,  10.35,   55.91
2007041208   120.50,  25.00,   7.57,   50.25
2007041211   120.50,  25.00,   7.75,   35.70
2007041214   120.50,  25.00,   7.95,    4.91
2007041217   120.50,  25.00,   7.20,   26.67
2007041220   120.50,  25.00,   4.18,   32.89
2007041223   120.50,  25.00,   2.07,  322.08
2007041302   120.50,  25.00,   2.17,  294.20
2007041305   120.50,  25.00,   1.53,  273.74
2007041308   120.50,  25.00,   2.35,  229.48
2007041311   120.50,  25.00,   4.00,  265.27
2007041314   120.50,  25.00,   3.33,  278.11
2007041317   120.50,  25.00,   1.86,  295.18
2007041320   120.50,  25.00,   1.54,  326.93
2007041323   120.50,  25.00,   2.10,   20.33
2007041402   120.50,  25.00,   4.22,   22.31
2007041405   120.50,  25.00,   4.77,   37.59
2007041408   120.50,  25.00,   3.76,   38.09
2007041411   120.50,  25.00,   4.42,  350.62
2007041414   120.50,  25.00,   5.73,  319.39
2007041417   120.50,  25.00,   3.55,  280.55
2007041420   120.50,  25.00,   2.53,  257.23
2007041423   120.50,  25.00,   4.98,  226.46
2007041502   120.50,  25.00,   5.90,  245.56
2007041505   120.50,  25.00,   5.26,  241.00
2007041508   120.50,  25.00,   7.33,  230.82
2007041511   120.50,  25.00,   5.96,  257.20
2007041514   120.50,  25.00,   3.81,  281.96
2007041517   120.50,  25.00,   1.87,  342.92
2007041520   120.50,  25.00,   1.36,   84.50
2007041523   120.50,  25.00,   1.06,  229.99
2007041602   120.50,  25.00,   3.11,  302.01
2007041605   120.50,  25.00,   0.13,   45.00
2007041608   120.50,  25.00,   0.87,  341.98
2007041611   120.50,  25.00,   3.78,  335.47
2007041614   120.50,  25.00,   4.76,  350.70
2007041617   120.50,  25.00,   5.42,   24.77
2007041620   120.50,  25.00,   5.26,   47.39
2007041623   120.50,  25.00,   6.64,   52.77
2007041702   120.50,  25.00,   7.77,   60.96
2007041705   120.50,  25.00,   8.03,   62.10
2007041708   120.50,  25.00,   5.57,   45.36
2007041711   120.50,  25.00,   5.81,   23.65
2007041714   120.50,  25.00,   6.40,  338.73
2007041717   120.50,  25.00,   4.22,  337.75
2007041720   120.50,  25.00,   0.66,   73.22
2007041723   120.50,  25.00,   6.02,  197.80
2007041802   120.50,  25.00,  14.25,    4.35
2007041805   120.50,  25.00,  14.50,   29.87
2007041808   120.50,  25.00,  13.67,   39.24
2007041811   120.50,  25.00,  13.23,   40.62
2007041814   120.50,  25.00,  12.87,   34.13
2007041817   120.50,  25.00,  12.29,   44.14
2007041820   120.50,  25.00,  11.21,   51.08
2007041823   120.50,  25.00,  12.20,   57.08
2007041902   120.50,  25.00,  10.44,   57.28
2007041905   120.50,  25.00,  10.10,   56.47
2007041908   120.50,  25.00,   8.21,   50.88
2007041911   120.50,  25.00,   8.04,   35.53
2007041914   120.50,  25.00,   8.23,    8.25
2007041917   120.50,  25.00,   6.65,   24.14
2007041920   120.50,  25.00,   2.70,  353.40
2007041923   120.50,  25.00,   3.44,  294.18
2007042002   120.50,  25.00,   3.16,  276.36
2007042005   120.50,  25.00,   2.34,  274.91
2007042008   120.50,  25.00,   3.00,  277.27
2007042011   120.50,  25.00,   4.54,  267.22
2007042014   120.50,  25.00,   5.60,  266.42
2007042017   120.50,  25.00,   4.47,  268.85
2007042020   120.50,  25.00,   3.62,  239.82
2007042023   120.50,  25.00,   4.89,  230.31
2007042102   120.50,  25.00,   5.02,  236.78
2007042105   120.50,  25.00,   3.98,  249.43
2007042108   120.50,  25.00,   3.20,  266.23
2007042111   120.50,  25.00,   3.40,  245.70
2007042114   120.50,  25.00,   6.15,  275.69
2007042117   120.50,  25.00,   4.67,  257.51
2007042120   120.50,  25.00,   3.01,  206.40
2007042123   120.50,  25.00,   3.80,  201.91
2007042202   120.50,  25.00,   5.11,  219.68
2007042205   120.50,  25.00,   6.66,  211.11
2007042208   120.50,  25.00,   6.15,  214.80
2007042211   120.50,  25.00,   7.51,  235.36
2007042214   120.50,  25.00,   9.62,  235.29
2007042217   120.50,  25.00,  11.22,  232.75
2007042220   120.50,  25.00,  10.28,  208.78
2007042223   120.50,  25.00,  12.01,  209.08
2007042302   120.50,  25.00,  11.92,  209.02
2007042305   120.50,  25.00,  12.22,  208.18
2007042308   120.50,  25.00,   6.22,  218.27
2007042311   120.50,  25.00,   9.00,   40.54
2007042314   120.50,  25.00,   9.46,   43.89
2007042317   120.50,  25.00,   9.79,   44.50
2007042320   120.50,  25.00,   8.92,   42.55
2007042323   120.50,  25.00,  10.18,   52.14
2007042402   120.50,  25.00,   6.95,   31.95
2007042405   120.50,  25.00,   4.28,   31.06
2007042408   120.50,  25.00,   3.63,   38.73
2007042411   120.50,  25.00,   5.06,    9.67
2007042414   120.50,  25.00,   6.23,    0.55
2007042417   120.50,  25.00,   9.35,   37.35
2007042420   120.50,  25.00,   7.07,    1.30
2007042423   120.50,  25.00,   9.27,   29.11
2007042502   120.50,  25.00,  11.15,   36.76
2007042505   120.50,  25.00,  12.07,   39.52
2007042508   120.50,  25.00,  11.15,   42.53
2007042511   120.50,  25.00,  12.21,   42.58
2007042514   120.50,  25.00,  12.09,   40.13
2007042517   120.50,  25.00,  11.73,   50.36
2007042520   120.50,  25.00,  10.67,   52.08
2007042523   120.50,  25.00,   9.67,   58.31
2007042602   120.50,  25.00,   9.80,   53.34
2007042605   120.50,  25.00,  10.00,   52.11
2007042608   120.50,  25.00,   9.15,   47.52
2007042611   120.50,  25.00,  10.45,   41.86
2007042614   120.50,  25.00,   9.46,   42.47
2007042617   120.50,  25.00,   9.89,   43.98
2007042620   120.50,  25.00,   8.64,   43.41
2007042623   120.50,  25.00,   7.73,   36.22
2007042702   120.50,  25.00,   5.57,   26.66
2007042705   120.50,  25.00,   6.24,   13.52
2007042708   120.50,  25.00,   6.83,   14.16
2007042711   120.50,  25.00,   7.62,   24.65
2007042714   120.50,  25.00,   9.06,   33.25
2007042717   120.50,  25.00,  10.35,   43.08
2007042720   120.50,  25.00,  10.37,   30.47
2007042723   120.50,  25.00,  10.26,   35.24
2007042802   120.50,  25.00,  10.35,   37.42
2007042805   120.50,  25.00,   9.90,   43.20
2007042808   120.50,  25.00,  10.22,   42.07
2007042811   120.50,  25.00,  11.57,   45.42
2007042814   120.50,  25.00,  11.45,   41.46
2007042817   120.50,  25.00,  12.51,   51.49
2007042820   120.50,  25.00,  12.19,   57.22
2007042823   120.50,  25.00,  12.61,   47.48
2007042902   120.50,  25.00,  12.08,   48.26
2007042905   120.50,  25.00,  10.33,   46.41
2007042908   120.50,  25.00,   7.49,   45.81
2007042911   120.50,  25.00,   7.05,   23.95
2007042914   120.50,  25.00,   7.94,  359.64
2007042917   120.50,  25.00,   8.53,  354.89
2007042920   120.50,  25.00,   7.44,    5.09
2007042923   120.50,  25.00,   5.60,    0.00
2007043002   120.50,  25.00,   4.01,  336.63
2007043005   120.50,  25.00,   4.28,  327.68
2007043008   120.50,  25.00,   3.71,  325.54
2007043011   120.50,  25.00,   3.62,  295.01
2007043014   120.50,  25.00,   5.48,  262.98
2007043017   120.50,  25.00,   6.66,  257.59
2007043020   120.50,  25.00,   5.35,  269.79
2007043023   120.50,  25.00,   3.49,  223.14
2007050102   120.50,  25.00,   2.52,  305.64
2007050105   120.50,  25.00,   5.37,  358.40
2007050108   120.50,  25.00,   5.42,   22.59
2007050111   120.50,  25.00,   7.10,   19.91
2007050114   120.50,  25.00,   5.25,   19.02
2007050117   120.50,  25.00,   4.67,   24.70
2007050120   120.50,  25.00,   6.03,   56.92
2007050123   120.50,  25.00,   3.01,   62.07
2007050202   120.50,  25.00,   3.56,  359.52
2007050205   120.50,  25.00,   3.62,    8.26
2007050208   120.50,  25.00,   3.34,   15.83
2007050211   120.50,  25.00,   4.96,   10.56
2007050214   120.50,  25.00,   5.53,   21.97
2007050217   120.50,  25.00,   5.72,   29.07
2007050220   120.50,  25.00,   5.03,   60.48
2007050223   120.50,  25.00,   4.14,   60.34
2007050302   120.50,  25.00,   2.41,   42.64
2007050305   120.50,  25.00,   1.43,   10.05
2007050308   120.50,  25.00,   2.27,  310.71
2007050311   120.50,  25.00,   3.94,  337.93
2007050314   120.50,  25.00,   3.73,  342.05
2007050317   120.50,  25.00,   3.26,  305.01
2007050320   120.50,  25.00,   2.37,  298.51
2007050323   120.50,  25.00,   2.81,  282.75
2007050402   120.50,  25.00,   3.69,  239.41
2007050405   120.50,  25.00,   4.29,  214.06
2007050408   120.50,  25.00,   5.19,  206.66
2007050411   120.50,  25.00,   5.19,  238.54
2007050417   120.50,  25.00,   5.60,  261.06
2007050420   120.50,  25.00,   3.77,  207.99
2007050423   120.50,  25.00,   5.44,  206.89
2007050502   120.50,  25.00,   4.32,  209.53
2007050505   120.50,  25.00,   5.91,  192.20
2007050508   120.50,  25.00,   5.94,  182.12
2007050511   120.50,  25.00,   6.66,  199.82
2007050514   120.50,  25.00,   7.99,  223.28
2007050517   120.50,  25.00,  11.41,  224.68
2007050520   120.50,  25.00,   8.23,  217.40
2007050523   120.50,  25.00,   4.80,  219.16
2007050602   120.50,  25.00,   2.15,  255.19
2007050605   120.50,  25.00,   1.44,  304.24
2007050608   120.50,  25.00,   2.63,    3.26
2007050611   120.50,  25.00,   2.01,   12.65
2007050614   120.50,  25.00,   1.95,  356.77
2007050617   120.50,  25.00,   1.12,   31.84
2007050620   120.50,  25.00,   3.13,   49.02
2007050623   120.50,  25.00,   4.64,   81.82
2007050702   120.50,  25.00,   5.87,   85.80
2007050705   120.50,  25.00,   6.43,   89.82
2007050708   120.50,  25.00,   7.33,   66.86
2007050711   120.50,  25.00,   8.22,   64.12
2007050714   120.50,  25.00,   8.93,   50.77
2007050717   120.50,  25.00,   9.24,   51.99
2007050720   120.50,  25.00,   8.72,   80.43
2007050723   120.50,  25.00,   6.45,   84.40
2007050802   120.50,  25.00,   4.56,   86.73
2007050805   120.50,  25.00,   2.28,  101.36
2007050808   120.50,  25.00,   1.94,   38.94
2007050811   120.50,  25.00,   3.99,   26.95
2007050814   120.50,  25.00,   6.82,    2.18
2007050817   120.50,  25.00,   8.34,   36.66
2007050820   120.50,  25.00,   7.25,   60.22
2007050823   120.50,  25.00,   3.06,   90.37
2007050902   120.50,  25.00,   1.94,  222.91
2007050905   120.50,  25.00,   2.82,  229.02
2007050908   120.50,  25.00,   1.95,  257.25
2007050911   120.50,  25.00,   3.77,  310.70
2007050914   120.50,  25.00,   5.07,  332.88
2007050917   120.50,  25.00,   4.05,  342.01
2007050920   120.50,  25.00,   2.87,   18.94
2007050923   120.50,  25.00,   2.65,    9.11
2007051002   120.50,  25.00,   3.53,  324.91
2007051005   120.50,  25.00,   4.46,  348.74
2007051008   120.50,  25.00,   6.56,   24.42
2007051011   120.50,  25.00,   9.96,   41.58
2007051014   120.50,  25.00,  11.29,   42.06
2007051017   120.50,  25.00,  12.51,   47.27
2007051020   120.50,  25.00,  11.71,   57.69
2007051023   120.50,  25.00,   9.53,   60.72
2007051102   120.50,  25.00,   7.79,   62.48
2007051105   120.50,  25.00,   4.98,   69.42
2007051108   120.50,  25.00,   5.74,   29.87
2007051111   120.50,  25.00,   8.86,   42.26
2007051114   120.50,  25.00,   9.73,   43.17
2007051117   120.50,  25.00,   9.77,   43.38
2007051120   120.50,  25.00,   7.21,   43.37
2007051123   120.50,  25.00,   3.89,   22.54
2007051202   120.50,  25.00,   2.34,  340.79
2007051205   120.50,  25.00,   2.95,  302.67
2007051208   120.50,  25.00,   1.46,  293.76
2007051211   120.50,  25.00,   3.01,  302.11
2007051214   120.50,  25.00,   3.12,  302.41
2007051217   120.50,  25.00,   4.14,  332.07
2007051220   120.50,  25.00,   6.78,   13.03
2007051223   120.50,  25.00,   8.63,   40.35
2007051302   120.50,  25.00,  11.13,   49.26
2007051305   120.50,  25.00,  11.19,   53.28
2007051308   120.50,  25.00,  10.03,   56.63
2007051311   120.50,  25.00,   9.22,   56.59
2007051314   120.50,  25.00,   9.13,   35.82
2007051317   120.50,  25.00,  11.72,   32.28
2007051320   120.50,  25.00,   8.61,   44.25
2007051323   120.50,  25.00,   3.97,   32.97
2007051402   120.50,  25.00,   5.54,  337.28
2007051405   120.50,  25.00,   6.25,  343.54
2007051408   120.50,  25.00,   4.90,   12.96
2007051411   120.50,  25.00,   5.20,   16.55
2007051414   120.50,  25.00,   4.95,   24.96
2007051417   120.50,  25.00,   5.97,   35.31
2007051420   120.50,  25.00,   5.73,   53.01
2007051423   120.50,  25.00,   6.91,   46.23
2007051502   120.50,  25.00,   6.50,   43.44
2007051505   120.50,  25.00,   6.67,   38.24
2007051508   120.50,  25.00,   4.31,   31.03
2007051511   120.50,  25.00,   4.58,   10.70
2007051514   120.50,  25.00,   4.56,  323.03
2007051517   120.50,  25.00,   3.47,  322.14
2007051520   120.50,  25.00,   1.11,   44.64
2007051523   120.50,  25.00,   3.23,  201.08
2007051602   120.50,  25.00,   6.27,  224.29
2007051605   120.50,  25.00,   8.75,  213.67
2007051608   120.50,  25.00,  10.26,  210.96
2007051611   120.50,  25.00,  11.45,  224.19
2007051614   120.50,  25.00,  11.56,  217.27
2007051617   120.50,  25.00,  10.86,  226.16
2007051620   120.50,  25.00,   5.68,  262.31
2007051623   120.50,  25.00,   5.83,  200.39
2007051702   120.50,  25.00,   3.45,  203.22
2007051705   120.50,  25.00,   3.02,  345.04
2007051708   120.50,  25.00,   3.82,    9.81
2007051711   120.50,  25.00,   5.19,   28.39
2007051714   120.50,  25.00,   2.93,   57.39
2007051717   120.50,  25.00,   3.38,    0.51
2007051720   120.50,  25.00,   5.02,  310.48
2007051723   120.50,  25.00,   6.67,  260.42
2007051802   120.50,  25.00,   8.32,  210.39
2007051805   120.50,  25.00,   8.89,  227.55
2007051808   120.50,  25.00,   8.81,  234.89
2007051811   120.50,  25.00,   7.74,  242.28
2007051814   120.50,  25.00,   7.21,  277.33
2007051817   120.50,  25.00,   6.93,  304.42
2007051820   120.50,  25.00,   3.12,   39.15
2007051823   120.50,  25.00,   0.79,  306.29
2007051902   120.50,  25.00,   3.82,  336.39
2007051905   120.50,  25.00,   6.97,   30.13
2007051908   120.50,  25.00,   6.56,   62.18
2007051911   120.50,  25.00,   8.53,   63.31
2007051914   120.50,  25.00,   8.71,   77.53
2007051917   120.50,  25.00,   7.15,   82.45
2007051920   120.50,  25.00,   7.35,   56.76
2007051923   120.50,  25.00,   6.81,   63.47
2007052002   120.50,  25.00,   4.84,   40.14
2007052005   120.50,  25.00,   4.96,   56.18
2007052008   120.50,  25.00,   5.84,   80.34
2007052011   120.50,  25.00,   5.62,   76.63
2007052014   120.50,  25.00,   5.64,   58.25
2007052017   120.50,  25.00,   5.03,   69.15
2007052020   120.50,  25.00,   3.77,   52.55
2007052023   120.50,  25.00,   3.54,   45.69
2007052102   120.50,  25.00,   3.70,   52.79
2007052105   120.50,  25.00,   1.81,  347.88
2007052108   120.50,  25.00,   5.08,    4.40
2007052111   120.50,  25.00,   5.10,   29.08
2007052114   120.50,  25.00,   6.99,    6.16
2007052117   120.50,  25.00,   6.62,   46.84
2007052120   120.50,  25.00,   4.60,   66.72
2007052123   120.50,  25.00,   2.37,   48.59
2007052202   120.50,  25.00,   1.45,   34.89
2007052205   120.50,  25.00,   0.93,  274.92
2007052208   120.50,  25.00,   2.25,  340.52
2007052211   120.50,  25.00,   3.71,  344.84
2007052214   120.50,  25.00,   5.49,  351.21
2007052217   120.50,  25.00,   3.42,  359.33
2007052220   120.50,  25.00,   1.68,  358.30
2007052223   120.50,  25.00,   1.44,  243.61
2007052302   120.50,  25.00,   5.04,  241.45
2007052305   120.50,  25.00,   4.31,  228.48
2007052308   120.50,  25.00,   3.51,  206.78
2007052311   120.50,  25.00,   7.02,  214.14
2007052314   120.50,  25.00,   9.48,  210.27
2007052317   120.50,  25.00,   8.83,  214.66
2007052320   120.50,  25.00,   5.44,  197.34
2007052323   120.50,  25.00,   6.94,  199.27
2007052402   120.50,  25.00,   9.92,  198.03
2007052405   120.50,  25.00,  11.67,  196.57
2007052408   120.50,  25.00,  11.20,  195.86
2007052411   120.50,  25.00,  10.23,  209.32
2007052414   120.50,  25.00,  10.46,  207.69
2007052417   120.50,  25.00,  10.69,  206.01
